hunt_code,species,hunt_name,hunt_type,weapon,sex_type,permits_total,hunters,harvest,percent_success,avg_days,satisfaction,year,prediction_year,source_file
LO0013,Deer,Diamond Mtn Landowner Association,Limited Entry Landowner,Mid Any Legal Weapon,Male Only,9,9.0,9.0,100.0,3.0,5.0,2025,2026,harvest_2025.csv
LO0014,Deer,Diamond Mtn Landowner Association,Limited Entry Landowner,Muzzleloader,Male Only,5,5.0,5.0,100.0,3.2,5.0,2025,2026,harvest_2025.csv
LO0015,Deer,Diamond Mtn Landowner Association,Limited Entry Landowner,Late Any Legal Weapon,Male Only,2,2.0,0.0,0.0,7.5,4.5,2025,2026,harvest_2025.csv
LO1502,Deer,Cache,General Season Landowner,Archery,Male Only,1,1.0,1.0,100.0,5.0,2.0,2025,2026,harvest_2025.csv
LO1506,Deer,Fillmore,General Season Landowner,Archery,Male Only,1,1.0,0.0,0.0,7.0,5.0,2025,2026,harvest_2025.csv
LO1511,Deer,Mt Dutton,General Season Landowner,Archery,Male Only,1,1.0,0.0,0.0,15.0,3.0,2025,2026,harvest_2025.csv
LO1512,Deer,Nine Mile,General Season Landowner,Archery,Male Only,3,3.0,1.0,33.3,7.7,1.7,2025,2026,harvest_2025.csv
LO1514,Deer,Ogden,General Season Landowner,Archery,Male Only,2,2.0,2.0,100.0,3.5,5.0,2025,2026,harvest_2025.csv
LO1516,Deer,Panguitch Lake,General Season Landowner,Archery,Male Only,2,2.0,2.0,100.0,10.0,4.0,2025,2026,harvest_2025.csv
LO1517,Deer,Pine Valley,General Season Landowner,Archery,Male Only,1,1.0,0.0,0.0,2.0,2.0,2025,2026,harvest_2025.csv
LO1524,Deer,Southwest Desert,General Season Landowner,Archery,Male Only,2,2.0,0.0,0.0,4.0,3.0,2025,2026,harvest_2025.csv
LO1529,Deer,Zion,General Season Landowner,Archery,Male Only,6,6.0,0.0,0.0,6.8,3.3,2025,2026,harvest_2025.csv
LO1531,Deer,Box Elder,General Season Landowner,Any Legal Weapon,Male Only,18,18.0,12.0,66.7,4.5,4.3,2025,2026,harvest_2025.csv
LO1533,Deer,Manti/San Rafael,General Season Landowner,Any Legal Weapon,Male Only,22,22.0,14.0,63.6,4.0,3.9,2025,2026,harvest_2025.csv
LO1534,Deer,Nebo,General Season Landowner,Any Legal Weapon,Male Only,5,5.0,4.0,80.0,5.2,4.8,2025,2026,harvest_2025.csv
LO1536,Deer,Fillmore,General Season Landowner,Any Legal Weapon,Male Only,34,32.0,19.0,59.4,3.3,3.8,2025,2026,harvest_2025.csv
LO1540,Deer,Monroe,General Season Landowner,Any Legal Weapon,Male Only,1,1.0,0.0,0.0,1.0,3.0,2025,2026,harvest_2025.csv
LO1541,Deer,Mt Dutton,General Season Landowner,Any Legal Weapon,Male Only,3,3.0,3.0,100.0,3.0,5.0,2025,2026,harvest_2025.csv
LO1542,Deer,Nine Mile,General Season Landowner,Any Legal Weapon,Male Only,13,13.0,7.0,53.8,4.9,4.6,2025,2026,harvest_2025.csv
LO1544,Deer,Ogden,General Season Landowner,Any Legal Weapon,Male Only,4,4.0,4.0,100.0,2.8,4.8,2025,2026,harvest_2025.csv
LO1546,Deer,Panguitch Lake,General Season Landowner,Any Legal Weapon,Male Only,5,5.0,2.0,40.0,4.8,4.3,2025,2026,harvest_2025.csv
LO1547,Deer,Pine Valley,General Season Landowner,Any Legal Weapon,Male Only,2,2.0,2.0,100.0,7.0,5.0,2025,2026,harvest_2025.csv
LO1551,Deer,"San Juan, Abajo Mtns",General Season Landowner,Any Legal Weapon,Male Only,8,8.0,7.0,87.5,3.0,4.2,2025,2026,harvest_2025.csv
LO1552,Deer,Vernal/Bonanza,General Season Landowner,Any Legal Weapon,Male Only,4,4.0,3.0,75.0,1.3,4.0,2025,2026,harvest_2025.csv
LO1553,Deer,Yellowstone,General Season Landowner,Any Legal Weapon,Male Only,15,13.0,8.0,61.5,3.6,4.3,2025,2026,harvest_2025.csv
LO1554,Deer,Southwest Desert,General Season Landowner,Any Legal Weapon,Male Only,9,9.0,4.0,44.4,4.0,3.4,2025,2026,harvest_2025.csv
LO1555,Deer,"Wasatch Mtns, East",General Season Landowner,Any Legal Weapon,Male Only,6,6.0,4.0,66.7,3.4,5.0,2025,2026,harvest_2025.csv
LO1556,Deer,"Wasatch Mtns, West",General Season Landowner,Any Legal Weapon,Male Only,1,1.0,1.0,100.0,3.0,3.0,2025,2026,harvest_2025.csv
LO1559,Deer,Zion,General Season Landowner,Any Legal Weapon,Male Only,29,26.0,9.0,34.6,3.3,2.9,2025,2026,harvest_2025.csv
LO1572,Deer,Nine Mile,General Season Landowner,Muzzleloader,Male Only,1,1.0,1.0,100.0,3.0,5.0,2025,2026,harvest_2025.csv
LO1576,Deer,Panguitch Lake,General Season Landowner,Muzzleloader,Male Only,2,2.0,1.0,50.0,3.0,3.5,2025,2026,harvest_2025.csv
LO1581,Deer,"San Juan, Abajo Mtns",General Season Landowner,Muzzleloader,Male Only,1,1.0,0.0,0.0,5.0,2.0,2025,2026,harvest_2025.csv
LO1589,Deer,Zion,General Season Landowner,Muzzleloader,Male Only,6,6.0,3.0,50.0,5.5,3.0,2025,2026,harvest_2025.csv
LO1591,Deer,Fillmore,General Season Landowner,Early Any Legal Weapon,Male Only,1,1.0,1.0,100.0,3.0,1.0,2025,2026,harvest_2025.csv
LO1593,Deer,Nine Mile,General Season Landowner,Early Any Legal Weapon,Male Only,2,2.0,2.0,100.0,1.5,4.5,2025,2026,harvest_2025.csv
LO1594,Deer,Panguitch Lake,General Season Landowner,Early Any Legal Weapon,Male Only,2,2.0,2.0,100.0,5.0,4.0,2025,2026,harvest_2025.csv
LO1597,Deer,Zion,General Season Landowner,Early Any Legal Weapon,Male Only,12,12.0,7.0,58.3,3.4,3.8,2025,2026,harvest_2025.csv
LO1598,Deer,North Slope,General Season Landowner,Early Any Legal Weapon,Male Only,1,1.0,0.0,0.0,2.0,4.0,2025,2026,harvest_2025.csv
LO1599,Deer,Chalk Creek,General Season Landowner,Any Legal Weapon,Male Only,11,10.0,3.0,30.0,2.3,3.7,2025,2026,harvest_2025.csv
LO1601,Deer,Chalk Creek,General Season Landowner,Early Any Legal Weapon,Male Only,1,1.0,0.0,0.0,4.0,3.0,2025,2026,harvest_2025.csv
LO1603,Deer,East Canyon,General Season Landowner,Any Legal Weapon,Male Only,11,9.0,7.0,77.8,3.9,4.8,2025,2026,harvest_2025.csv
LO1604,Deer,East Canyon,General Season Landowner,Archery,Male Only,4,3.0,0.0,0.0,4.0,3.3,2025,2026,harvest_2025.csv
LO1607,Deer,Morgan-South Rich,General Season Landowner,Any Legal Weapon,Male Only,4,3.0,0.0,0.0,3.0,2.5,2025,2026,harvest_2025.csv
LO1608,Deer,Morgan-South Rich,General Season Landowner,Archery,Male Only,1,1.0,1.0,100.0,4.0,5.0,2025,2026,harvest_2025.csv
LO1613,Deer,"Beaver, East",General Season Landowner,Any Legal Weapon,Male Only,5,5.0,0.0,0.0,4.8,2.5,2025,2026,harvest_2025.csv
LO1614,Deer,"Beaver, West",General Season Landowner,Archery,Male Only,1,1.0,1.0,100.0,7.0,5.0,2025,2026,harvest_2025.csv
LO1616,Deer,"Beaver, West",General Season Landowner,Rifle Restricted,Male Only,3,3.0,1.0,33.3,3.7,4.0,2025,2026,harvest_2025.csv
LO1619,Deer,"West Desert, Swasey",General Season Landowner,Any Legal Weapon,Male Only,3,3.0,3.0,100.0,4.0,5.0,2025,2026,harvest_2025.csv
LO1622,Deer,Oquirrh/Tintic,General Season Landowner,Any Legal Weapon,Male Only,6,5.0,5.0,100.0,2.6,4.6,2025,2026,harvest_2025.csv
LO1625,Deer,Cedar/Stansbury,General Season Landowner,Any Legal Weapon,Male Only,1,1.0,0.0,0.0,8.0,2.0,2025,2026,harvest_2025.csv
LO1627,Deer,Cache,General Season Landowner,Rifle Restricted,Male Only,8,8.0,6.0,75.0,4.4,3.2,2025,2026,harvest_2025.csv
LO1631,Deer,Box Elder,General Season Landowner,Early Any Legal Weapon,Male Only,3,3.0,0.0,0.0,3.5,3.0,2025,2026,harvest_2025.csv
DS1000,Desert Bighorn Sheep,Desert Bighorn Sheep - Statewide Permit,Sportsman,Any Legal Weapon,Male Only,2,2.0,2.0,100.0,6.5,5.0,2025,2026,harvest_2025.csv
DS1002,Desert Bighorn Sheep,"Kaiparowits, East",Conservation,Any Legal Weapon,Male Only,1,1.0,1.0,100.0,1.0,5.0,2025,2026,harvest_2025.csv
DS1003,Desert Bighorn Sheep,"Kaiparowits, Escalante",Conservation,Any Legal Weapon,Male Only,1,1.0,1.0,100.0,4.0,4.0,2025,2026,harvest_2025.csv
DS1004,Desert Bighorn Sheep,"San Rafael, Dirty Devil",Conservation,Any Legal Weapon,Male Only,1,1.0,1.0,100.0,6.0,4.0,2025,2026,harvest_2025.csv
DS1006,Desert Bighorn Sheep,"Kaiparowits, West",Conservation,Any Legal Weapon,Male Only,1,1.0,1.0,100.0,1.0,5.0,2025,2026,harvest_2025.csv
DS1007,Desert Bighorn Sheep,"San Rafael, South",Conservation,Any Legal Weapon,Male Only,1,1.0,1.0,100.0,1.0,5.0,2025,2026,harvest_2025.csv
DS6600,Desert Bighorn Sheep,Henry Mtns,OIAL,Any Legal Weapon,Male Only,3,3.0,2.0,66.7,22.7,2.3,2025,2026,harvest_2025.csv
DS6601,Desert Bighorn Sheep,"Kaiparowits, East",OIAL,Any Legal Weapon,Male Only,13,13.0,13.0,100.0,5.3,4.8,2025,2026,harvest_2025.csv
DS6603,Desert Bighorn Sheep,"Kaiparowits, West",OIAL,Any Legal Weapon,Male Only,5,5.0,5.0,100.0,6.0,4.4,2025,2026,harvest_2025.csv
DS6604,Desert Bighorn Sheep,"La Sal, Potash/South Cisco",OIAL,Any Legal Weapon,Male Only,7,7.0,7.0,100.0,7.7,4.3,2025,2026,harvest_2025.csv
DS6605,Desert Bighorn Sheep,Pine Valley,OIAL,Any Legal Weapon,Male Only,1,1.0,1.0,100.0,8.0,5.0,2025,2026,harvest_2025.csv
DS6606,Desert Bighorn Sheep,"San Juan, Lockhart",OIAL,Any Legal Weapon,Male Only,2,2.0,1.0,50.0,12.0,4.5,2025,2026,harvest_2025.csv
DS6607,Desert Bighorn Sheep,"San Juan, South",OIAL,Any Legal Weapon,Male Only,2,2.0,2.0,100.0,6.5,5.0,2025,2026,harvest_2025.csv
DS6608,Desert Bighorn Sheep,"San Rafael, Dirty Devil",OIAL,Any Legal Weapon,Male Only,7,7.0,6.0,85.7,11.1,4.6,2025,2026,harvest_2025.csv
DS6609,Desert Bighorn Sheep,"San Rafael, North",OIAL,Any Legal Weapon,Male Only,8,8.0,8.0,100.0,10.1,4.9,2025,2026,harvest_2025.csv
DS6610,Desert Bighorn Sheep,"San Rafael, South",OIAL,Any Legal Weapon,Male Only,12,12.0,11.0,91.7,11.2,4.4,2025,2026,harvest_2025.csv
DS6611,Desert Bighorn Sheep,Zion,OIAL,Any Legal Weapon,Male Only,3,3.0,3.0,100.0,20.7,4.7,2025,2026,harvest_2025.csv
DS6620,Desert Bighorn Sheep,"Pine Valley, Virgin River",OIAL,Any Legal Weapon,Male Only,3,3.0,2.0,66.7,15.0,3.7,2025,2026,harvest_2025.csv
DS6621,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",OIAL,Any Legal Weapon,Male Only,5,5.0,3.0,60.0,11.7,2.7,2025,2026,harvest_2025.csv
DS6622,Desert Bighorn Sheep,"San Juan, North",OIAL,Any Legal Weapon,Male Only,3,3.0,1.0,33.3,16.0,1.7,2025,2026,harvest_2025.csv
DS6623,Desert Bighorn Sheep,"San Juan, San Juan River",OIAL,Any Legal Weapon,Male Only,2,2.0,2.0,100.0,14.0,5.0,2025,2026,harvest_2025.csv
DS6624,Desert Bighorn Sheep,"San Rafael, Dirty Devil",OIAL,Archery,Male Only,3,3.0,2.0,66.7,9.5,3.5,2025,2026,harvest_2025.csv
DS6625,Desert Bighorn Sheep,Mineral Mtns,OIAL,Any Legal Weapon,Male Only,3,3.0,3.0,100.0,3.0,5.0,2025,2026,harvest_2025.csv
DS6626,Desert Bighorn Sheep,"Escalante, East",OIAL,Any Legal Weapon,Male Only,7,7.0,5.0,71.4,13.4,3.9,2025,2026,harvest_2025.csv
DS6627,Desert Bighorn Sheep,"Escalante, West",OIAL,Any Legal Weapon,Male Only,3,3.0,3.0,100.0,5.7,5.0,2025,2026,harvest_2025.csv
EA1010,Elk,"Cache, Rich",Antlerless,Any Legal Weapon,Female Only,20,15.0,2.0,13.3,3.4,2.7,2025,2026,harvest_2025.csv
EA1011,Elk,"Cache, Richards Hollow",Antlerless,Any Legal Weapon,Female Only,10,6.0,1.0,16.7,3.8,2.7,2025,2026,harvest_2025.csv
EA1012,Elk,"Cache, Richmond Hyde Park",Antlerless,Any Legal Weapon,Female Only,6,3.0,2.0,66.7,15.0,3.5,2025,2026,harvest_2025.csv
EA1013,Elk,"Manti, Central",Antlerless,Any Legal Weapon,Female Only,68,65.0,32.0,49.2,4.1,3.7,2025,2026,harvest_2025.csv
EA1015,Elk,"Manti, Ferron Canyon",Antlerless,Any Legal Weapon,Female Only,70,68.0,31.0,45.6,4.7,3.7,2025,2026,harvest_2025.csv
EA1017,Elk,"Manti, Gordon Creek-Price Canyon",Antlerless,Any Legal Weapon,Female Only,95,84.0,28.0,33.3,9.5,2.9,2025,2026,harvest_2025.csv
EA1018,Elk,"Manti, Horn Mtn",Antlerless,Any Legal Weapon,Female Only,59,53.0,37.0,69.8,5.7,3.7,2025,2026,harvest_2025.csv
EA1020,Elk,"Manti, Mohrland-Stump Flat",Antlerless,Any Legal Weapon,Female Only,118,113.0,42.0,37.2,10.8,2.7,2025,2026,harvest_2025.csv
EA1021,Elk,Nebo,Antlerless,Any Legal Weapon,Female Only,227,209.0,93.0,44.5,4.3,3.4,2025,2026,harvest_2025.csv
EA1022,Elk,"Manti, North",Antlerless,Any Legal Weapon,Female Only,292,269.0,94.0,34.9,4.7,3.4,2025,2026,harvest_2025.csv
EA1023,Elk,"Manti, South",Antlerless,Any Legal Weapon,Female Only,98,93.0,33.0,35.5,4.4,3.5,2025,2026,harvest_2025.csv
EA1024,Elk,"Manti, South",Antlerless,Any Legal Weapon,Female Only,98,94.0,59.0,62.8,7.3,4.0,2025,2026,harvest_2025.csv
EA1025,Elk,"Manti, West",Antlerless,Any Legal Weapon,Female Only,117,104.0,40.0,38.5,6.5,3.2,2025,2026,harvest_2025.csv
EA1026,Elk,Chalk Creek,Antlerless,Any Legal Weapon,Female Only,341,223.0,39.0,17.5,7.7,3.0,2025,2026,harvest_2025.csv
EA1030,Elk,"Fillmore, Pahvant",Antlerless,Any Legal Weapon,Female Only,47,41.0,13.0,31.7,5.3,3.1,2025,2026,harvest_2025.csv
EA1031,Elk,"Fillmore, Pahvant",Antlerless,Any Legal Weapon,Female Only,48,45.0,22.0,48.9,5.3,3.2,2025,2026,harvest_2025.csv
EA1033,Elk,Kamas,Antlerless,Any Legal Weapon,Female Only,125,91.0,11.0,12.1,7.6,3.2,2025,2026,harvest_2025.csv
EA1035,Elk,"Kamas, Oakley",Antlerless,Any Legal Weapon,Female Only,125,100.0,7.0,7.0,6.1,2.9,2025,2026,harvest_2025.csv
EA1037,Elk,Dolores Triangle,Antlerless,Any Legal Weapon,Female Only,49,40.0,10.0,25.0,5.9,3.1,2025,2026,harvest_2025.csv
EA1038,Elk,La Sal Mtns,Antlerless,Any Legal Weapon,Female Only,197,173.0,50.0,28.9,5.4,3.3,2025,2026,harvest_2025.csv
EA1039,Elk,La Sal Mtns,Antlerless,Any Legal Weapon,Female Only,148,125.0,44.0,35.2,6.1,3.2,2025,2026,harvest_2025.csv
EA1044,Elk,"Morgan-South Rich, South Rich",Antlerless,Any Legal Weapon,Female Only,35,26.0,13.0,50.0,4.0,3.6,2025,2026,harvest_2025.csv
EA1049,Elk,"Mt Dutton, Deep Creek",Antlerless,Any Legal Weapon,Female Only,70,63.0,24.0,38.1,3.8,3.3,2025,2026,harvest_2025.csv
EA1054,Elk,"Nine Mile, West Anthro",Antlerless,Any Legal Weapon,Female Only,50,45.0,32.0,71.1,3.8,4.4,2025,2026,harvest_2025.csv
EA1056,Elk,"North Slope, Greendale",Antlerless,Any Legal Weapon,Female Only,5,4.0,2.0,50.0,3.3,3.5,2025,2026,harvest_2025.csv
EA1058,Elk,"North Slope, Henry's Fork-Burnt Fork",Antlerless,Any Legal Weapon,Female Only,100,77.0,25.0,32.5,5.4,3.0,2025,2026,harvest_2025.csv
EA1060,Elk,"North Slope, West Daggett",Antlerless,Muzzleloader,Female Only,19,18.0,3.0,16.7,6.7,2.8,2025,2026,harvest_2025.csv
EA1061,Elk,"North Slope, West Daggett",Antlerless,Muzzleloader,Female Only,17,14.0,4.0,28.6,5.4,3.3,2025,2026,harvest_2025.csv
EA1063,Elk,Ogden,Antlerless,Any Legal Weapon,Female Only,75,62.0,5.0,8.1,5.4,3.0,2025,2026,harvest_2025.csv
EA1064,Elk,Ogden,Antlerless,Any Legal Weapon,Female Only,74,56.0,2.0,3.6,5.3,2.7,2025,2026,harvest_2025.csv
EA1069,Elk,Panguitch Lake,Antlerless,Any Legal Weapon,Female Only,34,33.0,21.0,63.6,2.8,3.9,2025,2026,harvest_2025.csv
EA1073,Elk,Paunsaugunt,Antlerless,Any Legal Weapon,Female Only,16,13.0,1.0,7.7,10.4,2.4,2025,2026,harvest_2025.csv
EA1075,Elk,Boulder East,Antlerless,Any Legal Weapon,Female Only,46,39.0,20.0,51.3,5.9,3.6,2025,2026,harvest_2025.csv
EA1076,Elk,Boulder West,Antlerless,Any Legal Weapon,Female Only,49,47.0,38.0,80.9,3.3,4.2,2025,2026,harvest_2025.csv
EA1077,Elk,Boulder-Circle Cliffs,Antlerless,Any Legal Weapon,Female Only,30,22.0,14.0,63.6,5.7,3.8,2025,2026,harvest_2025.csv
EA1078,Elk,Fishlake/Thousand Lakes,Antlerless,Any Legal Weapon,Female Only,264,247.0,91.0,36.8,5.1,3.5,2025,2026,harvest_2025.csv
EA1079,Elk,Fishlake/Thousand Lakes East,Antlerless,Any Legal Weapon,Female Only,64,60.0,56.0,93.3,2.5,4.6,2025,2026,harvest_2025.csv
EA1080,Elk,Fishlake/Thousand Lakes West,Antlerless,Any Legal Weapon,Female Only,59,58.0,45.0,77.6,4.1,4.0,2025,2026,harvest_2025.csv
EA1081,Elk,San Juan,Antlerless,Any Legal Weapon,Female Only,122,115.0,45.0,39.1,5.0,3.3,2025,2026,harvest_2025.csv
EA1082,Elk,San Juan,Antlerless,Any Legal Weapon,Female Only,121,107.0,55.0,51.4,5.6,3.5,2025,2026,harvest_2025.csv
EA1084,Elk,"San Rafael, North",Antlerless,Any Legal Weapon,Female Only,5,1.0,0.0,0.0,2.0,3.0,2025,2026,harvest_2025.csv
EA1085,Elk,Vernal/Bonanza,Antlerless,Archery,Female Only,100,91.0,12.0,13.2,9.0,2.9,2025,2026,harvest_2025.csv
EA1087,Elk,Vernal/Bonanza,Antlerless,Any Legal Weapon,Female Only,99,97.0,28.0,28.9,5.5,3.2,2025,2026,harvest_2025.csv
EA1089,Elk,Diamond Mtn,Antlerless,Any Legal Weapon,Female Only,49,46.0,10.0,21.7,4.2,2.6,2025,2026,harvest_2025.csv
EA1090,Elk,Diamond Mtn,Antlerless,Any Legal Weapon,Female Only,49,45.0,11.0,24.4,4.3,3.0,2025,2026,harvest_2025.csv
EA1094,Elk,"Vernal, Mosby Mtn",Antlerless,Any Legal Weapon,Female Only,98,85.0,40.0,47.1,6.4,3.2,2025,2026,harvest_2025.csv
EA1101,Elk,Southwest Desert,Antlerless,Any Legal Weapon,Female Only,98,94.0,65.0,69.1,5.0,3.8,2025,2026,harvest_2025.csv
EA1106,Elk,"Wasatch Mtns, Avintaquin",Antlerless,Any Legal Weapon,Female Only,194,159.0,35.0,22.0,4.0,3.1,2025,2026,harvest_2025.csv
EA1110,Elk,"Wasatch Mtns, Salt Lake",Antlerless,Any Legal Weapon,Female Only,45,38.0,12.0,31.6,8.5,3.2,2025,2026,harvest_2025.csv
EA1111,Elk,"Wasatch Mtns, Wallsburg",Antlerless,Any Legal Weapon,Female Only,34,32.0,2.0,6.3,5.7,2.6,2025,2026,harvest_2025.csv
EA1112,Elk,"Wasatch Mtns, Wallsburg",Antlerless,Any Legal Weapon,Female Only,54,43.0,11.0,25.6,4.5,2.8,2025,2026,harvest_2025.csv
EA1113,Elk,"Wasatch Mtns, West Heber",Antlerless,Any Legal Weapon,Female Only,29,21.0,8.0,38.1,7.7,3.1,2025,2026,harvest_2025.csv
EA1114,Elk,"Wasatch Mtns, West Timpanogos",Antlerless,Any Legal Weapon,Female Only,24,19.0,9.0,47.4,4.7,2.9,2025,2026,harvest_2025.csv
EA1117,Elk,Zion,Antlerless,Any Legal Weapon,Female Only,214,164.0,26.0,15.9,9.0,2.6,2025,2026,harvest_2025.csv
EA1118,Elk,Alton,CWMU Antlerless,Any Legal Weapon,Female Only,6,5.0,1.0,20.0,7.2,2.0,2025,2026,harvest_2025.csv
EA1119,Elk,Bar J Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,20,20.0,15.0,75.0,2.4,4.4,2025,2026,harvest_2025.csv
EA1120,Elk,Bear Mountain,CWMU Antlerless,Any Legal Weapon,Female Only,21,19.0,9.0,47.4,3.0,3.6,2025,2026,harvest_2025.csv
EA1121,Elk,Boobe Hole,CWMU Antlerless,Any Legal Weapon,Female Only,10,10.0,7.0,70.0,1.5,4.4,2025,2026,harvest_2025.csv
EA1122,Elk,Causey Spring,CWMU Antlerless,Any Legal Weapon,Female Only,5,5.0,1.0,20.0,6.2,3.0,2025,2026,harvest_2025.csv
EA1124,Elk,Chimney Rock,CWMU Antlerless,Any Legal Weapon,Female Only,15,15.0,14.0,93.3,3.3,4.6,2025,2026,harvest_2025.csv
EA1125,Elk,Coldwater Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,25,25.0,25.0,100.0,1.3,4.9,2025,2026,harvest_2025.csv
EA1129,Elk,Deseret,CWMU Antlerless,Any Legal Weapon,Female Only,608,580.0,332.0,57.2,2.7,3.8,2025,2026,harvest_2025.csv
EA1130,Elk,Double Cone,CWMU Antlerless,Any Legal Weapon,Female Only,7,6.0,4.0,66.7,2.2,4.2,2025,2026,harvest_2025.csv
EA1131,Elk,Durst Mountain,CWMU Antlerless,Any Legal Weapon,Female Only,33,33.0,24.0,72.7,1.8,4.3,2025,2026,harvest_2025.csv
EA1132,Elk,East Fork Chalk Creek,CWMU Antlerless,Any Legal Weapon,Female Only,51,42.0,11.0,26.2,3.3,3.5,2025,2026,harvest_2025.csv
EA1134,Elk,Ensign Ranches,CWMU Antlerless,Any Legal Weapon,Female Only,91,87.0,57.0,65.5,2.0,4.0,2025,2026,harvest_2025.csv
EA1135,Elk,Folley Ridge,CWMU Antlerless,Any Legal Weapon,Female Only,20,19.0,12.0,63.2,1.7,4.3,2025,2026,harvest_2025.csv
EA1136,Elk,Grass Valley/Clark Canyon,CWMU Antlerless,Any Legal Weapon,Female Only,81,80.0,37.0,46.3,3.3,3.8,2025,2026,harvest_2025.csv
EA1137,Elk,Grazing Pasture,CWMU Antlerless,Any Legal Weapon,Female Only,15,15.0,13.0,86.7,2.6,4.9,2025,2026,harvest_2025.csv
EA1138,Elk,Guildersleeve,CWMU Antlerless,Any Legal Weapon,Female Only,20,20.0,12.0,60.0,2.4,3.7,2025,2026,harvest_2025.csv
EA1139,Elk,Hardscrabble,CWMU Antlerless,Any Legal Weapon,Female Only,9,9.0,2.0,22.2,4.1,3.2,2025,2026,harvest_2025.csv
EA1140,Elk,Heaston East,CWMU Antlerless,Any Legal Weapon,Female Only,24,24.0,24.0,100.0,1.3,5.0,2025,2026,harvest_2025.csv
EA1141,Elk,Hiawatha,CWMU Antlerless,Any Legal Weapon,Female Only,16,12.0,7.0,58.3,3.0,4.8,2025,2026,harvest_2025.csv
EA1142,Elk,Indian Head,CWMU Antlerless,Any Legal Weapon,Female Only,12,12.0,10.0,83.3,3.2,4.7,2025,2026,harvest_2025.csv
EA1143,Elk,Circle E Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,35,35.0,34.0,97.1,2.0,4.8,2025,2026,harvest_2025.csv
EA1145,Elk,Johnson Mountain Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,21,21.0,17.0,81.0,1.7,4.1,2025,2026,harvest_2025.csv
EA1146,Elk,Jump Creek,CWMU Antlerless,Any Legal Weapon,Female Only,13,13.0,12.0,92.3,2.7,4.8,2025,2026,harvest_2025.csv
EA1147,Elk,Little Red Creek,CWMU Antlerless,Any Legal Weapon,Female Only,15,15.0,10.0,66.7,2.1,4.5,2025,2026,harvest_2025.csv
EA1149,Elk,Minnie Maud Ridge,CWMU Antlerless,Any Legal Weapon,Female Only,14,14.0,4.0,28.6,3.1,3.4,2025,2026,harvest_2025.csv
EA1151,Elk,Moon Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,6,6.0,2.0,33.3,3.0,2.5,2025,2026,harvest_2025.csv
EA1153,Elk,Old Woman Plateau,CWMU Antlerless,Any Legal Weapon,Female Only,4,4.0,4.0,100.0,3.0,4.5,2025,2026,harvest_2025.csv
EA1156,Elk,Preston Nutter Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,20,20.0,16.0,80.0,2.1,5.0,2025,2026,harvest_2025.csv
EA1157,Elk,Redd Ranches,CWMU Antlerless,Any Legal Weapon,Female Only,34,31.0,19.0,61.3,2.5,4.2,2025,2026,harvest_2025.csv
EA1158,Elk,Riverview Ranch LLC,CWMU Antlerless,Any Legal Weapon,Female Only,9,8.0,2.0,25.0,4.7,4.0,2025,2026,harvest_2025.csv
EA1159,Elk,Roan Cliffs,CWMU Antlerless,Any Legal Weapon,Female Only,6,6.0,6.0,100.0,1.5,5.0,2025,2026,harvest_2025.csv
EA1160,Elk,Sand Creek,CWMU Antlerless,Any Legal Weapon,Female Only,4,4.0,3.0,75.0,1.8,4.8,2025,2026,harvest_2025.csv
EA1161,Elk,Scofield Canyons,CWMU Antlerless,Any Legal Weapon,Female Only,9,8.0,8.0,100.0,2.0,4.7,2025,2026,harvest_2025.csv
EA1162,Elk,Scofield East,CWMU Antlerless,Any Legal Weapon,Female Only,14,13.0,9.0,69.2,1.9,4.6,2025,2026,harvest_2025.csv
EA1163,Elk,Scofield West,CWMU Antlerless,Any Legal Weapon,Female Only,32,31.0,23.0,74.2,3.0,4.1,2025,2026,harvest_2025.csv
EA1164,Elk,SJ Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,6,6.0,5.0,83.3,3.3,5.0,2025,2026,harvest_2025.csv
EA1165,Elk,Skull Crack,CWMU Antlerless,Any Legal Weapon,Female Only,14,14.0,13.0,92.9,1.1,5.0,2025,2026,harvest_2025.csv
EA1166,Elk,Soldier Summit,CWMU Antlerless,Any Legal Weapon,Female Only,16,15.0,7.0,46.7,2.4,3.9,2025,2026,harvest_2025.csv
EA1167,Elk,South Canyon,CWMU Antlerless,Any Legal Weapon,Female Only,12,10.0,8.0,80.0,1.9,4.1,2025,2026,harvest_2025.csv
EA1168,Elk,Spring Creek/Dodge,CWMU Antlerless,Any Legal Weapon,Female Only,20,19.0,12.0,63.2,3.7,3.8,2025,2026,harvest_2025.csv
EA1170,Elk,Strawberry Ridge,CWMU Antlerless,Any Legal Weapon,Female Only,10,10.0,9.0,90.0,2.0,4.6,2025,2026,harvest_2025.csv
EA1171,Elk,Summit Point,CWMU Antlerless,Any Legal Weapon,Female Only,10,9.0,6.0,66.7,3.8,4.3,2025,2026,harvest_2025.csv
EA1172,Elk,Three C,CWMU Antlerless,Any Legal Weapon,Female Only,14,13.0,8.0,61.5,11.5,3.7,2025,2026,harvest_2025.csv
